,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,564520.0,1293931.4,0.0,0.0,
Tax Rate For Calcs,0.2,0.2,0.0,0.0,
Normalized EBITDA,-14722317.0,-13647133.0,-14449777.0,-9746329.0,
Total Unusual Items,2822600.0,6469657.0,8296963.0,3606152.0,
Total Unusual Items Excluding Goodwill,2822600.0,6469657.0,8296963.0,3606152.0,
Net Income From Continuing Operation Net Minority Interest,-13027361.0,-8013419.0,-6530218.0,-2955601.0,
Reconciled Depreciation,1019109.0,721708.0,377404.0,421576.0,
Reconciled Cost Of Revenue,380000.0,0.0,0.0,0.0,
EBITDA,-11899717.0,-7177476.0,-6152814.0,-6140177.0,
EBIT,-12918826.0,-7899184.0,-6530218.0,-6561753.0,
Net Interest Income,115546.0,1618179.0,478116.0,0.0,
Interest Expense,34943.0,26529.0,0.0,0.0,
Interest Income,150489.0,1644708.0,478116.0,0.0,
Normalized Income,-15285441.0,-13189144.6,-14827181.0,-6561753.0,
Net Income From Continuing And Discontinued Operation,-13027361.0,-8013419.0,-6530218.0,-2955601.0,
Total Expenses,16699796.0,16016048.0,15793583.0,6561753.0,
Rent Expense Supplemental,0.0,220405.0,236500.0,238012.0,
Total Operating Income As Reported,-19301579.0,-16110216.0,-17068169.0,-6621082.0,
Diluted Average Shares,6500000.0,6500000.0,6500000.0,3867710.0,
Basic Average Shares,6500000.0,6500000.0,6500000.0,3867710.0,
Diluted EPS,-2.0,-1.23,-1.0,-0.775654,
Basic EPS,-2.0,-1.23,-1.0,-0.775654,
Diluted NI Availto Com Stockholders,-13027361.0,-8013419.0,-6530218.0,-2955601.0,
Net Income Common Stockholders,-13027361.0,-8013419.0,-6530218.0,-2955601.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,-13027361.0,-8013419.0,-6530218.0,-2955601.0,
Net Income Including Noncontrolling Interests,-13027361.0,-8013419.0,-6530218.0,-2955601.0,
Net Income Continuous Operations,-13027361.0,-8013419.0,-6530218.0,-2955601.0,
Tax Provision,73592.0,87706.0,0.0,0.0,
Pretax Income,-12953769.0,-7925713.0,-6530218.0,-2955601.0,
Other Non Operating Income Expenses,567881.0,2499.0,488286.0,3800000.0,
Special Income Charges,1974600.0,4675657.0,8296963.0,3606152.0,
Other Special Charges,-5664383.0,-4807047.0,-9370971.0,-3814500.0,
Write Off,,,,151000.0,60497450.0
Impairment Of Capital Assets,1153479.0,-143610.0,974008.0,-341652.0,
Restructuring And Mergern Acquisition,2536304.0,275000.0,100000.0,550000.0,
Net Non Operating Interest Income Expense,115546.0,1618179.0,478116.0,0.0,
Total Other Finance Cost,,,,,570000.0
Interest Expense Non Operating,34943.0,26529.0,0.0,0.0,
Interest Income Non Operating,150489.0,1644708.0,478116.0,0.0,
Operating Income,-16699796.0,-16016048.0,-15793583.0,-6561753.0,
Operating Expense,16319796.0,16016048.0,15793583.0,6561753.0,
Other Operating Expenses,65638.0,-1643556.0,196430.0,362779.0,
Depreciation And Amortization In Income Statement,1019109.0,721708.0,377404.0,421576.0,
Depreciation Income Statement,1019109.0,721708.0,377404.0,421576.0,
Selling General And Administration,4034265.0,4751016.0,2713272.0,1223745.0,
Selling And Marketing Expense,,,,0.0,55187.0
General And Administrative Expense,4034265.0,4751016.0,2713272.0,1223745.0,
Rent And Landing Fees,0.0,220405.0,236500.0,238012.0,
Gross Profit,-380000.0,0.0,0.0,0.0,
Cost Of Revenue,380000.0,0.0,0.0,0.0,
Total Revenue,0.0,0.0,0.0,0.0,
Operating Revenue,0.0,0.0,0.0,0.0,
