,2025-07-31,2024-07-31,2023-07-31,2022-07-31,2021-07-31
Tax Effect Of Unusual Items,86240.510454,-19011.883145,51965.912446,707469.588004,
Tax Rate For Calcs,0.029756,0.023146,0.038659,0.019781,
Normalized EBITDA,230858128.0,222014230.0,211893581.0,166707685.0,
Total Unusual Items,2898279.0,-821384.0,1344214.0,35764310.0,
Total Unusual Items Excluding Goodwill,2898279.0,-821384.0,1344214.0,35764310.0,
Net Income From Continuing Operation Net Minority Interest,86092794.0,72843318.0,67786016.0,70615973.0,
Reconciled Depreciation,85666217.0,82531961.0,85172397.0,84254094.0,
Reconciled Cost Of Revenue,449632269.0,448114764.0,485117835.0,458701463.0,
EBITDA,233756407.0,221192846.0,213237795.0,202471995.0,
EBIT,148090190.0,138660885.0,128065398.0,118217901.0,
Net Interest Income,-66382388.0,-67980465.0,-62256704.0,-46888321.0,
Interest Expense,60823136.0,60643053.0,55867694.0,42667136.0,
Interest Income,320905.0,,,,
Normalized Income,83280755.510454,73645690.116855,66493767.912446,35559132.588004,
Net Income From Continuing And Discontinued Operation,82804702.0,63370908.0,67786016.0,70615973.0,
Total Expenses,506666938.0,503122315.0,552902251.0,506071746.0,
Rent Expense Supplemental,4778702.0,6804882.0,12615313.0,10746841.0,
Total Operating Income As Reported,147769285.0,138660885.0,106750246.0,105321480.0,
Diluted Average Shares,42087215.0,42087215.0,42087215.0,42087215.0,
Basic Average Shares,42087215.0,42087215.0,42087215.0,42087215.0,
Diluted EPS,1.97,1.51,1.61,1.68,
Basic EPS,1.97,1.51,1.61,1.68,
Diluted NI Availto Com Stockholders,82804702.0,63370908.0,67786016.0,70615973.0,
Net Income Common Stockholders,82804702.0,63370908.0,67786016.0,70615973.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,82804702.0,63370908.0,67786016.0,70615973.0,
Minority Interests,1422438.0,-3368701.0,-1620600.0,-3440289.0,
Net Income Including Noncontrolling Interests,81382264.0,66739609.0,69406616.0,74056262.0,
Net Income Discontinuous Operations,-3288092.0,-9472410.0,,,
Net Income Continuous Operations,84670356.0,76212019.0,69406616.0,74056262.0,
Tax Provision,2596698.0,1805813.0,2791088.0,1494503.0,
Pretax Income,87267054.0,78017832.0,72197704.0,75550765.0,
Other Non Operating Income Expenses,16649787.0,13188450.0,19970938.0,15253111.0,
Special Income Charges,2898279.0,-821384.0,1344214.0,35764310.0,
Other Special Charges,-2898279.0,821384.0,-1344214.0,2356690.0,
Write Off,,,,,0.0
Restructuring And Mergern Acquisition,,,0.0,-38121000.0,0.0
Net Non Operating Interest Income Expense,-66382388.0,-67980465.0,-62256704.0,-46888321.0,
Total Other Finance Cost,5880157.0,7337412.0,6389010.0,4221185.0,
Interest Expense Non Operating,60823136.0,60643053.0,55867694.0,42667136.0,
Interest Income Non Operating,320905.0,,,,
Operating Income,134101376.0,133631231.0,113139256.0,71421665.0,
Operating Expense,57034669.0,55007551.0,67784416.0,47370283.0,
Other Operating Expenses,12745438.0,12926998.0,5695643.0,1966191.0,
Depreciation And Amortization In Income Statement,1113073.0,541153.0,2691692.0,2974124.0,
Amortization,503543.0,364372.0,470932.0,471211.0,
Depreciation Income Statement,609530.0,176781.0,2220760.0,2502913.0,
Selling General And Administration,23978447.0,26321744.0,25164888.0,20199603.0,
Selling And Marketing Expense,5587606.0,7188696.0,8452728.0,3164605.0,
General And Administrative Expense,18390841.0,19133048.0,16712160.0,17034998.0,
Rent And Landing Fees,,212500.0,,,148315.0
Gross Profit,191136045.0,188638782.0,180923672.0,118791948.0,
Cost Of Revenue,449632269.0,448114764.0,485117835.0,458701463.0,
Total Revenue,640768314.0,636753546.0,666041507.0,577493411.0,
Operating Revenue,640768314.0,636753546.0,666041507.0,577493411.0,
