,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,-67794000.0,242163000.0,396550000.0,49405000.0,
Issuance Of Capital Stock,,,0.0,200000000.0,0.0
Capital Expenditure,-1943000.0,-6872000.0,-539000.0,-7913000.0,
End Cash Position,102074000.0,53693000.0,22730000.0,70852000.0,
Beginning Cash Position,53693000.0,22730000.0,70852000.0,42126000.0,
Changes In Cash,48381000.0,30963000.0,-48122000.0,28726000.0,
Financing Cash Flow,-2090000.0,-1046000.0,0.0,188406000.0,
Interest Paid Cff,-494000.0,0.0,,,
Net Common Stock Issuance,,,0.0,200000000.0,0.0
Common Stock Issuance,,,0.0,200000000.0,0.0
Investing Cash Flow,116322000.0,-217026000.0,-445211000.0,-216998000.0,
Net Other Investing Changes,330682000.0,-148226000.0,-444688000.0,-171101000.0,
Dividends Received Cfi,37000.0,21000.0,16000.0,16000.0,
Net Investment Purchase And Sale,-212454000.0,-61949000.0,0.0,-38000000.0,
Sale Of Investment,0.0,77000.0,0.0,62000000.0,
Purchase Of Investment,-212454000.0,-62026000.0,0.0,-100000000.0,
Net Intangibles Purchase And Sale,,,,0.0,-9391000.0
Purchase Of Intangibles,,,,0.0,-9391000.0
Net PPE Purchase And Sale,-1943000.0,-6872000.0,-539000.0,-7913000.0,
Purchase Of PPE,-1943000.0,-6872000.0,-539000.0,-7913000.0,
Operating Cash Flow,-65851000.0,249035000.0,397089000.0,57318000.0,
Taxes Refund Paid,-12690000.0,-11185000.0,-6030000.0,-3647000.0,
Change In Working Capital,-53887000.0,204901000.0,338750000.0,77510000.0,
Change In Other Current Liabilities,-1726000.0,1122000.0,4010000.0,0.0,
Change In Accrued Expense,26144000.0,-14797000.0,7807000.0,-1206000.0,
Change In Payable,,,,156205000.0,41239000.0
Change In Prepaid Assets,,,,-68225000.0,-62325000.0
Change In Receivables,-3871000.0,1944000.0,-3609000.0,17705000.0,
Other Non Cash Items,-55045000.0,-56456000.0,-29793000.0,-7995000.0,
Provisionand Write Offof Assets,0.0,-125000.0,624000.0,3706000.0,
Depreciation And Amortization,9680000.0,10476000.0,10002000.0,8336000.0,
Amortization Cash Flow,3916000.0,3991000.0,4046000.0,4044000.0,
Depreciation,5764000.0,6485000.0,5956000.0,4292000.0,
Pension And Employee Benefit Expense,4425000.0,4051000.0,3712000.0,3277000.0,
Gain Loss On Investment Securities,-10064000.0,-14691000.0,-15232000.0,-559000.0,
Net Income From Continuing Operations,49490000.0,116783000.0,96493000.0,-21171000.0,
