,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,212474000.0,82569000.0,-17387000.0,-54403000.0,
Repayment Of Debt,-907965000.0,-1046873000.0,-774756000.0,-349295000.0,
Issuance Of Debt,616634000.0,992329000.0,811134000.0,475300000.0,
Capital Expenditure,-22629000.0,-13319000.0,-12887000.0,-2496000.0,
End Cash Position,15417000.0,99403000.0,94081000.0,77705000.0,
Beginning Cash Position,99403000.0,94081000.0,77705000.0,8529000.0,
Changes In Cash,-83986000.0,5322000.0,16376000.0,69176000.0,
Financing Cash Flow,-316482000.0,-57247000.0,33763000.0,123579000.0,
Interest Paid Cff,,,,-7778000.0,-19596000.0
Cash Dividends Paid,-22500000.0,,,,
Common Stock Dividend Paid,-22500000.0,0.0,,,
Net Issuance Payments Of Debt,-291331000.0,-54544000.0,36378000.0,126005000.0,
Net Short Term Debt Issuance,,,,,-290637000.0
Short Term Debt Payments,,,,,-387344000.0
Short Term Debt Issuance,,,,,96707000.0
Net Long Term Debt Issuance,-291331000.0,-54544000.0,36378000.0,126005000.0,
Long Term Debt Payments,-907965000.0,-1046873000.0,-774756000.0,-349295000.0,
Long Term Debt Issuance,616634000.0,992329000.0,811134000.0,475300000.0,
Investing Cash Flow,-2607000.0,-33319000.0,-12887000.0,-2496000.0,
Net Other Investing Changes,,,,-590000.0,-409000.0
Net Investment Purchase And Sale,-70000000.0,-21000000.0,0.0,,
Purchase Of Investment,-70000000.0,-21000000.0,0.0,,
Net Intangibles Purchase And Sale,-626000.0,-38000.0,-306000.0,0.0,
Purchase Of Intangibles,-626000.0,-38000.0,-306000.0,0.0,
Net PPE Purchase And Sale,-21981000.0,-13281000.0,-12581000.0,-2496000.0,
Sale Of PPE,22000.0,0.0,,,
Purchase Of PPE,-22003000.0,-13281000.0,-12581000.0,-2496000.0,
Operating Cash Flow,235103000.0,95888000.0,-4500000.0,-51907000.0,
Taxes Refund Paid,-5058000.0,-9072000.0,-7611000.0,-1342000.0,
Interest Paid Cfo,-32239000.0,-53212000.0,-33399000.0,-7096000.0,
Change In Working Capital,84167000.0,-121010000.0,-193385000.0,-81847000.0,
Change In Accrued Expense,-1207000.0,-52894000.0,-6623000.0,36717000.0,
Change In Payable,385000.0,-42228000.0,-30050000.0,37156000.0,
Change In Prepaid Assets,-14269000.0,-2279000.0,2940000.0,-12238000.0,
Change In Inventory,109296000.0,-44495000.0,-77256000.0,-118314000.0,
Change In Receivables,-10038000.0,20886000.0,-82396000.0,-25168000.0,
Other Non Cash Items,28789000.0,56149000.0,37468000.0,18153000.0,
Provisionand Write Offof Assets,-102000.0,803000.0,1360000.0,-3366000.0,
Depreciation And Amortization,38759000.0,39219000.0,34647000.0,32572000.0,
Amortization Cash Flow,1454000.0,1395000.0,600000.0,28000.0,
Depreciation,37305000.0,37824000.0,34047000.0,32544000.0,
Pension And Employee Benefit Expense,2508000.0,2245000.0,2167000.0,2074000.0,
Gain Loss On Investment Securities,,-896000.0,,,
Gain Loss On Sale Of PPE,1018000.0,0.0,42000.0,33000.0,
Net Income From Continuing Operations,117427000.0,176061000.0,146256000.0,-9788000.0,
