,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,564044.2,672381.2,615108.4,3204934.6,
Tax Rate For Calcs,0.2,0.2,0.2,0.2,
Normalized EBITDA,-23095720.0,-15715543.0,-38630712.0,-24072146.0,
Total Unusual Items,2820221.0,3361906.0,3075542.0,16024673.0,
Total Unusual Items Excluding Goodwill,2820221.0,3361906.0,3075542.0,16024673.0,
Net Income From Continuing Operation Net Minority Interest,-34869460.0,-20956568.0,-45557467.0,-19388732.0,
Reconciled Depreciation,4640481.0,3287344.0,3395824.0,3875219.0,
Reconciled Cost Of Revenue,224133252.0,88709040.0,44135031.0,38666604.0,
EBITDA,-20275499.0,-12353637.0,-35555170.0,-8047473.0,
EBIT,-24915980.0,-15640981.0,-38950994.0,-11922692.0,
Net Interest Income,2212667.0,2113170.0,3066553.0,2875502.0,
Interest Expense,0.0,45683.0,89166.0,116347.0,
Interest Income,2212667.0,2158853.0,3155719.0,2991849.0,
Normalized Income,-37125636.8,-23646092.8,-48017900.6,-32208470.4,
Net Income From Continuing And Discontinued Operation,-34869460.0,-20956568.0,-45557467.0,-19388732.0,
Total Expenses,343435002.0,184112683.0,111802102.0,95950902.0,
Total Operating Income As Reported,-24820669.0,-28496693.0,-42630455.0,-30939214.0,
Diluted Average Shares,339300000.0,339300000.0,339300000.0,339300000.0,
Basic Average Shares,339300000.0,339300000.0,339300000.0,339300000.0,
Diluted EPS,-0.103,-0.062,-0.134,-0.057,
Basic EPS,-0.103,-0.062,-0.134,-0.057,
Diluted NI Availto Com Stockholders,-34869460.0,-20956568.0,-45557467.0,-19388732.0,
Net Income Common Stockholders,-34869460.0,-20956568.0,-45557467.0,-19388732.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,-34869460.0,-20956568.0,-45557467.0,-19388732.0,
Minority Interests,-846988.0,351651.0,46092.0,-552706.0,
Net Income Including Noncontrolling Interests,-34022472.0,-21308219.0,-45603559.0,-18836026.0,
Net Income Continuous Operations,-34022472.0,-21308219.0,-45603559.0,-18836026.0,
Tax Provision,9106492.0,5621555.0,6563399.0,6796987.0,
Pretax Income,-24915980.0,-15686664.0,-39040160.0,-12039039.0,
Other Non Operating Income Expenses,-5500518.0,4145950.0,-240819.0,8325095.0,
Special Income Charges,-372319.0,-3189003.0,0.0,0.0,
Other Special Charges,,,,,-25695375.0
Write Off,372319.0,3189003.0,0.0,,
Net Non Operating Interest Income Expense,2212667.0,2113170.0,3066553.0,2875502.0,
Interest Expense Non Operating,0.0,45683.0,89166.0,116347.0,
Interest Income Non Operating,2212667.0,2158853.0,3155719.0,2991849.0,
Operating Income,-24448350.0,-25307690.0,-44941436.0,-39264309.0,
Operating Expense,119301750.0,95403643.0,67667071.0,57284298.0,
Other Operating Expenses,7911253.0,375125.0,656270.0,389420.0,
Depreciation And Amortization In Income Statement,4206040.0,3071655.0,3264936.0,3498641.0,
Depreciation Income Statement,4206040.0,3071655.0,3264936.0,3498641.0,
Selling General And Administration,44612655.0,34936913.0,22870959.0,14759469.0,
Selling And Marketing Expense,17341291.0,16176296.0,4319668.0,1849833.0,
General And Administrative Expense,27271364.0,18760617.0,18551291.0,12909636.0,
Gross Profit,94853400.0,70095953.0,22725635.0,18019989.0,
Cost Of Revenue,224133252.0,88709040.0,44135031.0,38666604.0,
Total Revenue,318986652.0,158804993.0,66860666.0,56686593.0,
Operating Revenue,318986652.0,158804993.0,66860666.0,56686593.0,
