,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,1363603.97843,
Tax Rate For Calcs,0.07821,0.07733,0.068517,0.067716,
Normalized EBITDA,795429000.0,757680000.0,595856000.0,611122000.0,
Total Unusual Items,-124827000.0,-93180000.0,0.0,20137000.0,
Total Unusual Items Excluding Goodwill,-124827000.0,-93180000.0,0.0,20137000.0,
Net Income From Continuing Operation Net Minority Interest,497002000.0,527895000.0,390462000.0,440174000.0,
Reconciled Depreciation,124307000.0,118424000.0,114570000.0,109006000.0,
Reconciled Cost Of Revenue,5655533000.0,5222227000.0,4838808000.0,4766002000.0,
EBITDA,795429000.0,757680000.0,595856000.0,631259000.0,
EBIT,671122000.0,639256000.0,481286000.0,522253000.0,
Net Interest Income,-113705000.0,-110401000.0,-100952000.0,-79455000.0,
Interest Expense,46263000.0,60024000.0,62103000.0,50107000.0,
Interest Income,1339000.0,0.0,,,
Normalized Income,497002000.0,527895000.0,390462000.0,421400603.97843,
Net Income From Continuing And Discontinued Operation,497002000.0,527895000.0,390462000.0,440174000.0,
Total Expenses,6707629000.0,6096648000.0,5677831000.0,5503231000.0,
Rent Expense Supplemental,751000.0,1143000.0,7895000.0,0.0,
Diluted Average Shares,80000000.0,80000000.0,80000000.0,80000000.0,
Basic Average Shares,75676557.0,76478225.0,76205885.0,75184219.0,
Diluted EPS,6.21,6.598688,4.88,5.5,
Basic EPS,6.57,6.902553,5.12,5.85,
Diluted NI Availto Com Stockholders,497002000.0,527895000.0,390462000.0,440174000.0,
Net Income Common Stockholders,497002000.0,527895000.0,390462000.0,440174000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,497002000.0,527895000.0,390462000.0,440174000.0,
Minority Interests,-78987000.0,-6545000.0,0.0,,
Net Income Including Noncontrolling Interests,575989000.0,534440000.0,390462000.0,440174000.0,
Net Income Continuous Operations,575989000.0,534440000.0,390462000.0,440174000.0,
Tax Provision,48870000.0,44792000.0,28721000.0,31972000.0,
Pretax Income,624859000.0,579232000.0,419183000.0,472146000.0,
Other Non Operating Income Expenses,78000.0,5081000.0,-2722000.0,3629000.0,
Special Income Charges,-124827000.0,-93180000.0,0.0,20137000.0,
Other Special Charges,,,,-20137000.0,-10952000.0
Write Off,124827000.0,93180000.0,70228000.0,40755000.0,
Net Non Operating Interest Income Expense,-113705000.0,-110401000.0,-100952000.0,-79455000.0,
Total Other Finance Cost,68781000.0,50377000.0,38849000.0,29348000.0,
Interest Expense Non Operating,46263000.0,60024000.0,62103000.0,50107000.0,
Interest Income Non Operating,1339000.0,0.0,,,
Operating Income,738486000.0,684552000.0,522857000.0,527835000.0,
Operating Expense,1052096000.0,874421000.0,839023000.0,737229000.0,
Other Operating Expenses,155295000.0,92712000.0,89967000.0,55082000.0,
Depreciation And Amortization In Income Statement,124307000.0,118424000.0,114570000.0,109006000.0,
Amortization,16690000.0,16507000.0,14794000.0,13148000.0,
Depreciation Income Statement,107617000.0,101917000.0,99776000.0,95858000.0,
Selling General And Administration,292822000.0,247693000.0,196311000.0,175730000.0,
Selling And Marketing Expense,,199096000.0,151722000.0,149560000.0,139533000.0
General And Administrative Expense,60344000.0,48597000.0,44589000.0,26170000.0,
Rent And Landing Fees,751000.0,1143000.0,7895000.0,0.0,
Gross Profit,,1558973000.0,1361880000.0,1265064000.0,1183650000.0
Cost Of Revenue,5655533000.0,5222227000.0,4838808000.0,4766002000.0,
Total Revenue,7446115000.0,6781200000.0,6200688000.0,6031066000.0,
Operating Revenue,7446115000.0,6781200000.0,6200688000.0,6031066000.0,
