,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,30000000.0,30000000.0,30000000.0,30000000.0,
Share Issued,30000000.0,30000000.0,30000000.0,30000000.0,
Tangible Book Value,399927000.0,370343000.0,300443000.0,223545000.0,
Invested Capital,415217000.0,381832000.0,313602000.0,235438000.0,
Net Tangible Assets,399927000.0,370343000.0,300443000.0,223545000.0,
Common Stock Equity,415217000.0,381832000.0,313602000.0,235438000.0,
Total Capitalization,415217000.0,381832000.0,313602000.0,235438000.0,
Total Equity Gross Minority Interest,415217000.0,381832000.0,313602000.0,235438000.0,
Stockholders Equity,415217000.0,381832000.0,313602000.0,235438000.0,
Retained Earnings,20041000.0,2299000.0,-76245000.0,-133123000.0,
Capital Stock,300000000.0,300000000.0,300000000.0,300000000.0,
Common Stock,300000000.0,300000000.0,300000000.0,300000000.0,
Total Liabilities Net Minority Interest,1809129000.0,1582458000.0,1814662000.0,915527000.0,
Non Current Pension And Other Postretirement Benefit Plans,1600000.0,6470000.0,6485000.0,1648000.0,
Non Current Accrued Expenses,16208000.0,2270000.0,1776000.0,547000.0,
Non Current Deferred Revenue,,,,8033182.0,5256973.0
Non Current Deferred Taxes Liabilities,,,,8481047.0,8416408.0
Payables,6449000.0,6826000.0,11098000.0,20024000.0,
Other Payable,236000.0,1388000.0,2506000.0,14000.0,
Dividends Payable,,,,,0.0
Total Tax Payable,6213000.0,5438000.0,8412000.0,16109000.0,
Accounts Payable,236000.0,1388000.0,2686000.0,3901000.0,
Total Assets,2224346000.0,1964290000.0,2128264000.0,1150965000.0,
Investments And Advances,294672000.0,227011000.0,121678000.0,118390000.0,
Investmentin Financial Assets,221950000.0,165887000.0,78215000.0,78687000.0,
Held To Maturity Securities,,,,77426201.0,75942638.0
Available For Sale Securities,185688000.0,165118000.0,77722000.0,77426000.0,
Financial Assets Designatedas Fair Value Through Profitor Loss Total,36262000.0,769000.0,493000.0,1261000.0,
Goodwill And Other Intangible Assets,15290000.0,11489000.0,13159000.0,11893000.0,
Other Intangible Assets,15290000.0,11489000.0,13159000.0,11893000.0,
Net PPE,65992000.0,61763000.0,55476000.0,29055000.0,
Accumulated Depreciation,-33950000.0,-31485000.0,-28424000.0,-26975000.0,
Gross PPE,99942000.0,93248000.0,83900000.0,56030000.0,
Construction In Progress,58703000.0,57221000.0,50935000.0,25581000.0,
Other Properties,676000.0,676000.0,676000.0,676000.0,
Machinery Furniture Equipment,32902000.0,27690000.0,24628000.0,22112000.0,
Buildings And Improvements,7661000.0,7661000.0,7661000.0,7661000.0,
Prepaid Assets,0.0,12275000.0,112000.0,0.0,
Other Receivables,4873000.0,7513000.0,19471000.0,15105000.0,
Taxes Receivable,10129000.0,7637000.0,0.0,,
Accounts Receivable,,,,330414155.0,303234550.0
Cash Cash Equivalents And Short Term Investments,252728000.0,159498000.0,217767000.0,82775000.0,
Other Short Term Investments,72722000.0,61124000.0,43463000.0,39703000.0,
Cash And Cash Equivalents,180006000.0,98374000.0,174304000.0,43072000.0,
