,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.029614,0.2,0.027979,0.12403,
Total Unusual Items,,,,,10000.0
Total Unusual Items Excluding Goodwill,,,,,10000.0
Net Income From Continuing Operation Net Minority Interest,454981000.0,332343000.0,328061000.0,72391000.0,
Reconciled Depreciation,25973000.0,43186000.0,38076000.0,32309000.0,
Interest Income,-55510000.0,-9904000.0,-34283000.0,9580000.0,
Normalized Income,454981000.0,332343000.0,328061000.0,72391000.0,
Net Income From Continuing And Discontinued Operation,454981000.0,332343000.0,328061000.0,72391000.0,
Total Expenses,4077846000.0,4846778000.0,3433317000.0,2414307000.0,
Diluted Average Shares,200000000.0,200000000.0,200000000.0,200000000.0,
Basic Average Shares,200000000.0,200000000.0,200000000.0,200000000.0,
Diluted EPS,2.275,1.66,1.64,0.36,
Basic EPS,2.275,1.66,1.64,0.36,
Diluted NI Availto Com Stockholders,454981000.0,332343000.0,328061000.0,72391000.0,
Net Income Common Stockholders,454981000.0,332343000.0,328061000.0,72391000.0,
Otherunder Preferred Stock Dividend,,,,7889000.0,10118000.0
Net Income,454981000.0,332343000.0,328061000.0,72391000.0,
Net Income Including Noncontrolling Interests,454981000.0,332343000.0,328061000.0,72391000.0,
Net Income Continuous Operations,454981000.0,332343000.0,328061000.0,72391000.0,
Tax Provision,13885000.0,-3030000.0,9443000.0,10250000.0,
Pretax Income,468866000.0,329313000.0,337504000.0,82641000.0,
Other Income Expense,0.0,0.0,0.0,0.0,
Special Income Charges,,,,,10000.0
Other Special Charges,,,,,0.0
Write Off,,,,,-10000.0
Other Operating Expenses,158665000.0,113052000.0,103885000.0,85775000.0,
Depreciation And Amortization In Income Statement,,,,31051000.0,49640000.0
Selling General And Administration,,,,76363000.0,70311000.0
Selling And Marketing Expense,,,,2820000.0,725000.0
General And Administrative Expense,,,,73543000.0,69586000.0
Total Revenue,4546712000.0,5176091000.0,3770821000.0,2496948000.0,
Operating Revenue,4546712000.0,5176091000.0,3770821000.0,2496948000.0,
Net Policyholder Benefits And Claims,4060718000.0,3916553000.0,2709120000.0,2437974000.0,
