,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,40000000.0,40000000.0,40000000.0,40000000.0,
Share Issued,40000000.0,40000000.0,40000000.0,40000000.0,
Total Debt,2931000.0,4710000.0,0.0,,
Tangible Book Value,629845000.0,577576000.0,452229000.0,359943000.0,
Invested Capital,657987000.0,609634000.0,488278000.0,400038000.0,
Net Tangible Assets,629845000.0,577576000.0,452229000.0,359943000.0,
Capital Lease Obligations,2931000.0,4710000.0,0.0,,
Common Stock Equity,657987000.0,609634000.0,488278000.0,400038000.0,
Total Capitalization,657987000.0,609634000.0,488278000.0,400038000.0,
Total Equity Gross Minority Interest,657987000.0,609634000.0,488278000.0,400038000.0,
Stockholders Equity,657987000.0,609634000.0,488278000.0,400038000.0,
Retained Earnings,70792000.0,59195000.0,25082000.0,-53044000.0,
Capital Stock,400000000.0,400000000.0,400000000.0,400000000.0,
Common Stock,400000000.0,400000000.0,400000000.0,400000000.0,
Total Liabilities Net Minority Interest,1385974000.0,1525188000.0,1375968000.0,933928000.0,
Non Current Pension And Other Postretirement Benefit Plans,20762000.0,18774000.0,16864000.0,14441000.0,
Non Current Accrued Expenses,486000.0,1148000.0,23177000.0,22150000.0,
Non Current Deferred Revenue,,,2036000.0,2320000.0,1592000.0
Non Current Deferred Taxes Liabilities,15057000.0,15147000.0,12599000.0,6717000.0,
Long Term Debt And Capital Lease Obligation,2931000.0,4710000.0,,,
Long Term Capital Lease Obligation,2931000.0,4710000.0,,,
Current Debt And Capital Lease Obligation,,1799000.0,0.0,,
Current Capital Lease Obligation,,1799000.0,0.0,,
Payables,0.0,0.0,17157000.0,13012000.0,
Other Payable,,,,10970000.0,7843000.0
Total Tax Payable,,3429000.0,17157000.0,13012000.0,3873000.0
Accounts Payable,,,,325820000.0,169615000.0
Total Assets,2043961000.0,2134822000.0,1864246000.0,1333966000.0,
Investments And Advances,603002000.0,370215000.0,275760000.0,256742000.0,
Investmentin Financial Assets,530287000.0,309097000.0,232302000.0,217091000.0,
Held To Maturity Securities,,,,12000000.0,12000000.0
Available For Sale Securities,127899000.0,16244000.0,9042000.0,9047000.0,
Financial Assets Designatedas Fair Value Through Profitor Loss Total,402388000.0,292853000.0,223260000.0,208044000.0,
Goodwill And Other Intangible Assets,28142000.0,32058000.0,36049000.0,40095000.0,
Other Intangible Assets,28142000.0,32058000.0,36049000.0,40095000.0,
Net PPE,12097000.0,17505000.0,11565000.0,17318000.0,
Accumulated Depreciation,,-18914000.0,-12875000.0,-13122000.0,-8830000.0
Gross PPE,12097000.0,17505000.0,24440000.0,30440000.0,
Construction In Progress,,4795000.0,0.0,916000.0,5565000.0
Other Properties,12097000.0,17505000.0,599000.0,599000.0,
Machinery Furniture Equipment,,24876000.0,23841000.0,28925000.0,20069000.0
Buildings And Improvements,,5553000.0,0.0,,
Prepaid Assets,,2304000.0,1695000.0,3564000.0,174438000.0
Other Receivables,21772000.0,21787000.0,14311000.0,11067000.0,
Taxes Receivable,,,,0.0,17999000.0
Accounts Receivable,,,,464604000.0,288681000.0
Cash Cash Equivalents And Short Term Investments,174789000.0,114811000.0,66188000.0,110503000.0,
Other Short Term Investments,72715000.0,61118000.0,43458000.0,39651000.0,
Cash And Cash Equivalents,102074000.0,53693000.0,22730000.0,70852000.0,
