,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,1424451.4,2899442.4,109856.8,-26188.929113,
Tax Rate For Calcs,0.2,0.2,0.2,0.021616,
Normalized EBITDA,53709031.0,51623742.0,69346396.0,54140746.0,
Total Unusual Items,7122257.0,14497212.0,549284.0,-1211551.0,
Total Unusual Items Excluding Goodwill,7122257.0,14497212.0,549284.0,-1211551.0,
Net Income From Continuing Operation Net Minority Interest,34024412.0,41137008.0,44519775.0,28210372.0,
Reconciled Depreciation,17396756.0,17447486.0,18133734.0,17394168.0,
Reconciled Cost Of Revenue,10251772.0,10724335.0,10461967.0,9872940.0,
EBITDA,60831288.0,66120954.0,69895680.0,52929195.0,
EBIT,42443531.0,47723114.0,50898354.0,34734365.0,
Net Interest Income,-9047525.0,-7141635.0,-6969601.0,-6508028.0,
Interest Expense,8419119.0,6586106.0,6378579.0,5900724.0,
Normalized Income,28326606.4,29539238.4,44080347.8,29395734.070887,
Net Income From Continuing And Discontinued Operation,34024412.0,41137008.0,44519775.0,28210372.0,
Total Expenses,30510318.0,29273118.0,31264856.0,28779483.0,
Total Operating Income As Reported,44650268.0,44396184.0,41111199.0,42289898.0,
Diluted Average Shares,,61370000.0,61370000.0,61370000.0,61370000.0
Basic Average Shares,,61370000.0,61370000.0,61370000.0,61370000.0
Diluted EPS,,0.670311,0.725432,0.459677,0.136553
Basic EPS,,0.670311,0.725432,0.459677,0.136553
Diluted NI Availto Com Stockholders,34024412.0,41137008.0,44519775.0,28210372.0,
Net Income Common Stockholders,34024412.0,41137008.0,44519775.0,28210372.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,34024412.0,41137008.0,44519775.0,28210372.0,
Net Income Including Noncontrolling Interests,34024412.0,41137008.0,44519775.0,28210372.0,
Net Income Continuous Operations,34024412.0,41137008.0,44519775.0,28210372.0,
Tax Provision,,,0.0,623269.0,2737585.0
Pretax Income,34024412.0,41137008.0,44519775.0,28833641.0,
Other Non Operating Income Expenses,-1588721.0,-704341.0,-723609.0,-646094.0,
Special Income Charges,7122257.0,14497212.0,549284.0,-1211551.0,
Write Off,,,-549284.0,0.0,
Impairment Of Capital Assets,-7122257.0,-14497212.0,-549284.0,-4098869.0,
Restructuring And Mergern Acquisition,,,0.0,1211551.0,217280.0
Net Non Operating Interest Income Expense,-9047525.0,-7141635.0,-6969601.0,-6508028.0,
Total Other Finance Cost,628406.0,555529.0,591022.0,607304.0,
Interest Expense Non Operating,8419119.0,6586106.0,6378579.0,5900724.0,
Operating Income,37538401.0,34485772.0,30447139.0,33100445.0,
Operating Expense,20258546.0,18548783.0,20802889.0,18906543.0,
Other Operating Expenses,1344447.0,-408610.0,1191824.0,,-836377.0
Depreciation And Amortization In Income Statement,18387757.0,18397840.0,18997326.0,18194830.0,
Amortization,991001.0,950354.0,863592.0,800662.0,
Depreciation Income Statement,17396756.0,17447486.0,18133734.0,17394168.0,
Selling General And Administration,490342.0,523553.0,577739.0,675713.0,
General And Administrative Expense,490342.0,523553.0,577739.0,675713.0,
Gross Profit,57796947.0,53034555.0,51250028.0,52006988.0,
Cost Of Revenue,10251772.0,10724335.0,10461967.0,9872940.0,
Total Revenue,68048719.0,63758890.0,61711995.0,61879928.0,
Operating Revenue,68048719.0,63758890.0,61711995.0,61879928.0,
