,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,2232932.63789,49207414.912146,19473497.476453,13234653.400748,
Tax Rate For Calcs,0.024337,0.082643,0.202048,0.068295,
Normalized EBITDA,16203950829.0,10857944430.0,9871493157.0,19174438797.0,
Total Unusual Items,91750000.0,595419197.0,96380409.0,193786151.0,
Total Unusual Items Excluding Goodwill,91750000.0,595419197.0,96380409.0,193786151.0,
Net Income From Continuing Operation Net Minority Interest,8605905493.0,3037125969.0,1947874296.0,9319047152.0,
Reconciled Depreciation,4498185391.0,4503227175.0,5164810277.0,5012877695.0,
Reconciled Cost Of Revenue,23785831848.0,23301998978.0,22357515845.0,24028170832.0,
EBITDA,16295700829.0,11453363627.0,9967873566.0,19368224948.0,
EBIT,11797515438.0,6950136452.0,4803063289.0,14355347253.0,
Net Interest Income,-2049564280.0,-2457549581.0,-1549626722.0,-1223007821.0,
Interest Expense,1767403629.0,2263329799.0,2211075846.0,1337752796.0,
Interest Income,20801504.0,7365849.0,848251746.0,278097217.0,
Normalized Income,8516388425.63789,2490914186.912146,1870967384.476453,9138495654.400747,
Net Income From Continuing And Discontinued Operation,8605905493.0,3037125969.0,1947874296.0,9319047152.0,
Total Expenses,28394796422.0,26940363671.0,25501716065.0,26737377924.0,
Total Operating Income As Reported,10352777787.0,6254633661.0,3816163206.0,13536808429.0,
Diluted Average Shares,3838261223.0,3689770384.0,3691576456.0,3691773438.0,
Basic Average Shares,3838261223.0,3689770384.0,3691576456.0,3691773438.0,
Diluted EPS,1.91,0.78,0.43,2.52,
Basic EPS,1.91,0.78,0.43,2.52,
Diluted NI Availto Com Stockholders,7347878280.0,2871544808.0,1577326494.0,9319047152.0,
Net Income Common Stockholders,7347878280.0,2871544808.0,1577326494.0,9319047152.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,7347878280.0,2871544808.0,1577326494.0,9319047152.0,
Minority Interests,-1180102076.0,-1262347456.0,-120406499.0,-2809508796.0,
Net Income Including Noncontrolling Interests,8527980356.0,4133892264.0,1697732993.0,12128555948.0,
Net Income Extraordinary,-1258027213.0,-165581161.0,-370547802.0,0.0,
Net Income Continuous Operations,9786007569.0,4299473425.0,2068280795.0,12128555948.0,
Tax Provision,244104240.0,387333228.0,523706648.0,889038509.0,
Pretax Income,10030111809.0,4686806653.0,2591987443.0,13017594457.0,
Other Non Operating Income Expenses,,,-44336688.0,-71514753.0,4418056.0
Special Income Charges,91750000.0,562499513.0,0.0,193786151.0,
Other Special Charges,-91750000.0,-562499513.0,3796019.0,-193786151.0,
Impairment Of Capital Assets,,,,695681.0,482678.0
Net Non Operating Interest Income Expense,-2049564280.0,-2457549581.0,-1549626722.0,-1223007821.0,
Total Other Finance Cost,302962155.0,201585631.0,186802622.0,163352242.0,
Interest Expense Non Operating,1767403629.0,2263329799.0,2211075846.0,1337752796.0,
Interest Income Non Operating,20801504.0,7365849.0,848251746.0,278097217.0,
Operating Income,10182933806.0,5605793669.0,3770211761.0,13539744365.0,
Operating Expense,4608964574.0,3638364693.0,3144200220.0,2709207092.0,
Other Operating Expenses,1476577589.0,965114558.0,502018455.0,164726853.0,
Depreciation And Amortization In Income Statement,58421727.0,66632433.0,89893810.0,99648060.0,
Amortization,12576742.0,14065961.0,20338740.0,25739899.0,
Depreciation Income Statement,45844985.0,52566472.0,69555070.0,73908161.0,
Selling General And Administration,2152164217.0,1815349423.0,1756057461.0,1821013967.0,
Selling And Marketing Expense,942478657.0,585532891.0,564817145.0,823952909.0,
General And Administrative Expense,1209685560.0,1229816532.0,1191240316.0,997061058.0,
Gross Profit,14791898380.0,9244158362.0,6914411981.0,16248951457.0,
Cost Of Revenue,23785831848.0,23301998978.0,22357515845.0,24028170832.0,
Total Revenue,38577730228.0,32546157340.0,29271927826.0,40277122289.0,
Operating Revenue,38577730228.0,32546157340.0,29271927826.0,40277122289.0,
